filepath,label,source,cough_source,noise_source,snr_db
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00044__snr0__cough_ALA_000347_oldv1_rank019_p0.834_src18.10-19.10_clip18.10-19.10__noise_ALA_E_2_2020-09-30_00-51-50_372__rank005__p0.988__311.90-313.60.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank019_p0.834_src18.10-19.10_clip18.10-19.10.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\equipment\ALA_E_2_2020-09-30_00-51-50_372__rank005__p0.988__311.90-313.60.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00045__snr5__cough_ALA_E_2_2020-09-30_01-39-53_821__rank003__p0.914__166.00-168.40__noise_ALA_000347_v2_rank018_p0.841_src30.80-31.80_clip30.80-31.80.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_01-39-53_821__rank003__p0.914__166.00-168.40.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_v2_rank018_p0.841_src30.80-31.80_clip30.80-31.80.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00046__snr0__cough_ALA_E_2_2020-09-30_01-03-51_362__rank010__p0.956__248.80-251.00__noise_ALA_E_2_2020-09-30_00-39-49_327__rank005__p0.935__322.60-324.60.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_01-03-51_362__rank010__p0.956__248.80-251.00.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_00-39-49_327__rank005__p0.935__322.60-324.60.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00047__snr10__cough_ALA_000347_v2_rank003_p0.956_src100.70-101.70_clip100.70-101.70__noise_ALA_E_2_2020-09-30_01-03-51_362__rank020__p0.892__249.80-251.30.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_v2_rank003_p0.956_src100.70-101.70_clip100.70-101.70.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-03-51_362__rank020__p0.892__249.80-251.30.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00048__snr10__cough_ALA_000347_oldv1_rank007_p0.972_src99.60-100.60_clip99.60-100.60__noise_ALA_E_2_2020-09-30_01-51-54_564__rank012__p0.896__252.20-254.10.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank007_p0.972_src99.60-100.60_clip99.60-100.60.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\equipment\ALA_E_2_2020-09-30_01-51-54_564__rank012__p0.896__252.20-254.10.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00049__snr5__cough_ALA_000347_oldv1_rank027_p0.910_src4.20-5.20_clip4.20-5.20__noise_sample01_rank004_p0.955_src156.10-157.10_clip156.10-157.10.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank027_p0.910_src4.20-5.20_clip4.20-5.20.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\sample01_rank004_p0.955_src156.10-157.10_clip156.10-157.10.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00050__snr5__cough_ALA_000347_oldv1_rank041_p0.820_src40.40-41.40_clip40.40-41.40__noise_ALA_E_2_2020-09-30_00-45-49_855__rank001__p0.984__233.50-236.40.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank041_p0.820_src40.40-41.40_clip40.40-41.40.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_00-45-49_855__rank001__p0.984__233.50-236.40.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00051__snr0__cough_ALA_000347_oldv1_rank038_p0.791_src27.70-28.70_clip27.70-28.70__noise_ALA_000347_oldv1_rank035_p0.885_src96.80-97.80_clip96.80-97.80.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank038_p0.791_src27.70-28.70_clip27.70-28.70.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank035_p0.885_src96.80-97.80_clip96.80-97.80.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00052__snr0__cough_ALA_000347_oldv1_rank011_p0.956_src98.10-99.10_clip98.10-99.10__noise_ALA_E_2_2020-09-30_01-51-54_564__rank010__p0.914__195.20-196.80.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank011_p0.956_src98.10-99.10_clip98.10-99.10.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\equipment\ALA_E_2_2020-09-30_01-51-54_564__rank010__p0.914__195.20-196.80.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00053__snr10__cough_ALA_000347_rank046_p0.774_src318.20-319.20_clip318.20-319.20__noise_ALA_000347_oldv1_rank003_p0.917_src109.30-110.30_clip109.30-110.30.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_rank046_p0.774_src318.20-319.20_clip318.20-319.20.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank003_p0.917_src109.30-110.30_clip109.30-110.30.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00054__snr0__cough_ALA_000347_oldv1_rank027_p0.793_src10.10-11.10_clip10.10-11.10__noise_ALA_000347_rank001_p0.955_src105.20-106.20_clip105.20-106.20.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank027_p0.793_src10.10-11.10_clip10.10-11.10.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_rank001_p0.955_src105.20-106.20_clip105.20-106.20.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00055__snr5__cough_ALA_000347_v2_rank011_p0.884_src280.80-281.80_clip280.80-281.80__noise_ALA_E_2_2020-09-30_00-33-49_105__rank016__p0.914__124.90-128.30.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_v2_rank011_p0.884_src280.80-281.80_clip280.80-281.80.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\pig_whistle_squeal\ALA_E_2_2020-09-30_00-33-49_105__rank016__p0.914__124.90-128.30.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00056__snr0__cough_ALA_E_2_2020-09-30_00-09-47_321__rank007__p0.975__86.50-88.70__noise_ALA_E_2_2020-09-30_00-27-48_845__rank012__p0.735__266.50-268.00.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-09-47_321__rank007__p0.975__86.50-88.70.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\pig_whistle_squeal\ALA_E_2_2020-09-30_00-27-48_845__rank012__p0.735__266.50-268.00.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00057__snr0__cough_ALA_E_2_2020-09-30_00-51-50_372__rank003__p0.994__284.50-286.70__noise_ALA_000347_oldv1_rank022_p0.886_src202.70-203.70_clip202.70-203.70.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-51-50_372__rank003__p0.994__284.50-286.70.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank022_p0.886_src202.70-203.70_clip202.70-203.70.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00058__snr5__cough_ALA_000347_oldv1_rank078_p0.648_src107.00-108.00_clip107.00-108.00__noise_ALA_E_2_2020-09-30_01-27-52_851__rank015__p0.845__297.10-298.50.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank078_p0.648_src107.00-108.00_clip107.00-108.00.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-27-52_851__rank015__p0.845__297.10-298.50.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00059__snr5__cough_ALA_E_2_2020-09-30_00-15-47_817__rank008__p0.970__107.10-109.20__noise_ALA_000347_oldv1_rank002_p0.709_src223.90-224.90_clip223.90-224.90.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-15-47_817__rank008__p0.970__107.10-109.20.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank002_p0.709_src223.90-224.90_clip223.90-224.90.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00060__snr0__cough_ALA_000347_rank005_p0.943_src100.80-101.80_clip100.80-101.80__noise_ALA_E_2_2020-09-30_00-39-49_327__rank009__p0.878__161.70-163.30.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_rank005_p0.943_src100.80-101.80_clip100.80-101.80.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_00-39-49_327__rank009__p0.878__161.70-163.30.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00061__snr10__cough_ALA_E_2_2020-09-30_01-03-51_362__rank004__p0.992__245.20-248.60__noise_ALA_E_2_2020-09-30_01-33-53_320__rank015__p0.892__81.60-83.40.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_01-03-51_362__rank004__p0.992__245.20-248.60.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-33-53_320__rank015__p0.892__81.60-83.40.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00062__snr0__cough_ALA_000347_oldv1_rank021_p0.825_src306.80-307.80_clip306.80-307.80__noise_ALA_000347_oldv1_rank032_p0.896_src101.60-102.60_clip101.60-102.60.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank021_p0.825_src306.80-307.80_clip306.80-307.80.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank032_p0.896_src101.60-102.60_clip101.60-102.60.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00063__snr10__cough_ALA_E_2_2020-09-30_01-21-52_571__rank007__p0.933__48.00-50.10__noise_ALA_000347_rank019_p0.865_src136.40-137.40_clip136.40-137.40.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_01-21-52_571__rank007__p0.933__48.00-50.10.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_rank019_p0.865_src136.40-137.40_clip136.40-137.40.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00064__snr0__cough_ALA_000347_oldv1_rank056_p0.745_src37.90-38.90_clip37.90-38.90__noise_ALA_000347_v2_rank027_p0.820_src209.10-210.10_clip209.10-210.10.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank056_p0.745_src37.90-38.90_clip37.90-38.90.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_v2_rank027_p0.820_src209.10-210.10_clip209.10-210.10.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00065__snr5__cough_ALA_000347_oldv1_rank040_p0.821_src231.60-232.60_clip231.60-232.60__noise_ALA_E_2_2020-09-30_00-21-48_316__rank011__p0.930__321.00-322.50.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank040_p0.821_src231.60-232.60_clip231.60-232.60.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\pig_whistle_squeal\ALA_E_2_2020-09-30_00-21-48_316__rank011__p0.930__321.00-322.50.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00066__snr10__cough_ALA_E_2_2020-09-30_01-21-52_571__rank020__p0.851__34.10-36.00__noise_ALA_E_2_2020-09-30_01-03-51_362__rank003__p0.993__250.20-252.60.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_01-21-52_571__rank020__p0.851__34.10-36.00.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\mixed_noise\ALA_E_2_2020-09-30_01-03-51_362__rank003__p0.993__250.20-252.60.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00067__snr0__cough_ALA_000347_oldv1_rank015_p0.851_src276.10-277.10_clip276.10-277.10__noise_ALA_000347_v2_rank010_p0.913_src135.50-136.50_clip135.50-136.50.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank015_p0.851_src276.10-277.10_clip276.10-277.10.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_v2_rank010_p0.913_src135.50-136.50_clip135.50-136.50.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00068__snr5__cough_ALA_E_2_2020-09-30_00-57-50_867__rank016__p0.861__130.30-132.20__noise_sample01_rank006_p0.944_src72.40-73.40_clip72.40-73.40.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-57-50_867__rank016__p0.861__130.30-132.20.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\sample01_rank006_p0.944_src72.40-73.40_clip72.40-73.40.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00069__snr5__cough_ALA_000347_oldv1_rank044_p0.815_src131.70-132.70_clip131.70-132.70__noise_ALA_000347_oldv1_rank031_p0.779_src353.90-354.90_clip353.90-354.90.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank044_p0.815_src131.70-132.70_clip131.70-132.70.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank031_p0.779_src353.90-354.90_clip353.90-354.90.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00070__snr0__cough_ALA_000347_oldv1_rank019_p0.834_src18.10-19.10_clip18.10-19.10__noise_ALA_000347_rank077_p0.722_src251.20-252.20_clip251.20-252.20.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank019_p0.834_src18.10-19.10_clip18.10-19.10.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_rank077_p0.722_src251.20-252.20_clip251.20-252.20.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00071__snr5__cough_ALA_000347_oldv1_rank066_p0.563_src300.30-301.30_clip300.30-301.30__noise_ALA_000347_oldv1_rank063_p0.703_src308.30-309.30_clip308.30-309.30.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank066_p0.563_src300.30-301.30_clip300.30-301.30.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank063_p0.703_src308.30-309.30_clip308.30-309.30.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00072__snr5__cough_ALA_000347_oldv1_rank073_p0.684_src206.90-207.90_clip206.90-207.90__noise_ALA_000347_oldv1_rank007_p0.897_src230.50-231.50_clip230.50-231.50.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank073_p0.684_src206.90-207.90_clip206.90-207.90.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank007_p0.897_src230.50-231.50_clip230.50-231.50.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00073__snr10__cough_ALA_000347_oldv1_rank059_p0.794_src276.50-277.50_clip276.50-277.50__noise_ALA_000347_rank062_p0.754_src150.90-151.90_clip150.90-151.90.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank059_p0.794_src276.50-277.50_clip276.50-277.50.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_rank062_p0.754_src150.90-151.90_clip150.90-151.90.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00074__snr5__cough_ALA_000347_oldv1_rank048_p0.823_src279.30-280.30_clip279.30-280.30__noise_ALA_E_2_2020-09-30_01-33-53_320__rank001__p0.990__7.30-10.00.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank048_p0.823_src279.30-280.30_clip279.30-280.30.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\equipment\ALA_E_2_2020-09-30_01-33-53_320__rank001__p0.990__7.30-10.00.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00075__snr10__cough_ALA_E_2_2020-09-29_23-57-46_617__rank020__p0.980__274.60-276.80__noise_ALA_000347_oldv1_rank067_p0.787_src336.50-337.50_clip336.50-337.50.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-29_23-57-46_617__rank020__p0.980__274.60-276.80.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank067_p0.787_src336.50-337.50_clip336.50-337.50.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00076__snr0__cough_ALA_000347_oldv1_rank022_p0.852_src24.80-25.80_clip24.80-25.80__noise_ALA_000347_oldv1_rank001_p0.952_src250.40-251.40_clip250.40-251.40.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank022_p0.852_src24.80-25.80_clip24.80-25.80.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank001_p0.952_src250.40-251.40_clip250.40-251.40.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00077__snr5__cough_ALA_000347_oldv1_rank075_p0.780_src333.10-334.10_clip333.10-334.10__noise_ALA_000347_v2_rank028_p0.810_src165.90-166.90_clip165.90-166.90.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank075_p0.780_src333.10-334.10_clip333.10-334.10.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_v2_rank028_p0.810_src165.90-166.90_clip165.90-166.90.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00078__snr10__cough_ALA_000347_oldv1_rank009_p0.878_src172.20-173.20_clip172.20-173.20__noise_ALA_E_2_2020-09-30_00-21-48_316__rank009__p0.933__354.90-356.50.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank009_p0.878_src172.20-173.20_clip172.20-173.20.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\pig_whistle_squeal\ALA_E_2_2020-09-30_00-21-48_316__rank009__p0.933__354.90-356.50.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00079__snr5__cough_ALA_000347_oldv1_rank015_p0.859_src102.10-103.10_clip102.10-103.10__noise_ALA_000347_oldv1_rank074_p0.689_src219.50-220.50_clip219.50-220.50.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank015_p0.859_src102.10-103.10_clip102.10-103.10.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank074_p0.689_src219.50-220.50_clip219.50-220.50.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00080__snr5__cough_ALA_000347_v2_rank035_p0.773_src352.90-353.90_clip352.90-353.90__noise_ALA_000347_v2_rank026_p0.822_src342.40-343.40_clip342.40-343.40.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_v2_rank035_p0.773_src352.90-353.90_clip352.90-353.90.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_v2_rank026_p0.822_src342.40-343.40_clip342.40-343.40.wav,5.0
